Timestamp for sample frequency every 60 min min,Temperature_Fahrenheit,Relative_Humidity
2025-04-23 05:50:00,59.54,53.6
2025-04-23 06:50:00,59.36,53.6
2025-04-23 07:50:00,59.18,52.1
2025-04-23 08:50:00,59.36,52.6
2025-04-23 09:50:00,61.34,56.2
2025-04-23 10:50:00,65.48,57.4
2025-04-23 11:50:00,78.44,54
2025-04-23 12:50:00,90.5,44.4
2025-04-23 13:50:00,98.42,39.6
2025-04-23 14:50:00,107.1,34.8
2025-04-23 15:50:00,103.5,28.8
2025-04-23 16:50:00,95.9,29.3
2025-04-23 17:50:00,88.88,31.5
2025-04-23 18:50:00,85.1,34.1
2025-04-23 19:50:00,80.78,35.7
2025-04-23 20:50:00,77,37.2
2025-04-23 21:50:00,73.58,38.3
2025-04-23 22:50:00,70.7,40.4
2025-04-23 23:50:00,68.72,42.4
2025-04-24 00:50:00,67.28,43.3
2025-04-24 01:50:00,65.84,46
2025-04-24 02:50:00,64.22,47.9
2025-04-24 03:50:00,62.78,47.5
2025-04-24 04:50:00,61.52,48.3
2025-04-24 05:50:00,60.62,50.8
2025-04-24 06:50:00,60.62,50.3
2025-04-24 07:50:00,60.62,50.5
2025-04-24 08:50:00,60.98,51.4
2025-04-24 09:50:00,61.52,53.5
2025-04-24 10:50:00,62.96,52.5
2025-04-24 11:50:00,64.94,52
2025-04-24 12:50:00,65.48,51.1
2025-04-24 13:50:00,67.46,54.8
2025-04-24 14:50:00,70.52,49.3
2025-04-24 15:50:00,71.24,49.5
2025-04-24 16:50:00,71.78,48.9
2025-04-24 17:50:00,72.14,49.1
2025-04-24 18:50:00,71.42,48.9
2025-04-24 19:50:00,69.26,49.6
2025-04-24 20:50:00,66.74,51.4
2025-04-24 21:50:00,64.94,54
2025-04-24 22:50:00,64.04,54.6
2025-04-24 23:50:00,63.5,54.3
2025-04-25 00:50:00,62.78,58.8
2025-04-25 01:50:00,62.6,57.8
2025-04-25 02:50:00,62.06,58.5
2025-04-25 03:50:00,61.88,56.9
2025-04-25 04:50:00,61.7,58.5
2025-04-25 05:50:00,60.98,60.5
2025-04-25 06:50:00,60.8,59.2
2025-04-25 07:50:00,60.98,63.4
2025-04-25 08:50:00,61.34,65.6
2025-04-25 09:50:00,63.14,64
2025-04-25 10:50:00,65.3,64.4
2025-04-25 11:50:00,69.62,58.1
2025-04-25 12:50:00,84.02,56.6
2025-04-25 13:50:00,96.8,44.7
2025-04-25 14:50:00,96.8,35.6
2025-04-25 15:50:00,92.48,35.2
2025-04-25 16:50:00,86.54,38
2025-04-25 17:50:00,83.84,40.7
2025-04-25 18:50:00,82.22,42.2
2025-04-25 19:50:00,79.34,44.2
2025-04-25 20:50:00,75.02,45
2025-04-25 21:50:00,71.42,48.2
2025-04-25 22:50:00,69.26,51.5
2025-04-25 23:50:00,68,55.2
2025-04-26 00:50:00,66.74,56.3
2025-04-26 01:50:00,65.48,56.2
2025-04-26 02:50:00,64.4,56.4
2025-04-26 03:50:00,63.5,57.1
2025-04-26 04:50:00,62.78,58.2
2025-04-26 05:50:00,62.24,58.2
2025-04-26 06:50:00,61.7,59.3
2025-04-26 07:50:00,61.16,59.1
2025-04-26 08:50:00,61.7,59.4
2025-04-26 09:50:00,63.68,59.9
2025-04-26 10:50:00,65.84,55.9
2025-04-26 11:50:00,70.7,56.6
2025-04-26 12:50:00,83.48,56.3
2025-04-26 13:50:00,97.52,44.1
2025-04-26 14:50:00,107.1,37.3
2025-04-26 15:50:00,112.1,30.6
2025-04-26 16:50:00,111.6,26.4
2025-04-26 17:50:00,103.8,26.5
2025-04-26 18:50:00,98.24,28.5
2025-04-26 19:50:00,91.94,30.1
2025-04-26 20:50:00,84.38,32.7
2025-04-26 21:50:00,78.8,36.9
2025-04-26 22:50:00,74.48,40.2
2025-04-26 23:50:00,71.24,43.4
2025-04-27 00:50:00,68.36,44.5
2025-04-27 01:50:00,65.84,45
2025-04-27 02:50:00,63.5,46.4
2025-04-27 03:50:00,61.52,47.6
2025-04-27 04:50:00,59.54,49.6
2025-04-27 05:50:00,58.1,50.5
2025-04-27 06:50:00,56.84,52
2025-04-27 07:50:00,56.3,55.1
2025-04-27 08:50:00,56.48,55.2
2025-04-27 09:50:00,57.92,56.3
2025-04-27 10:50:00,61.7,61.9
2025-04-27 11:50:00,76.1,54.1
2025-04-27 12:50:00,92.84,38.2
2025-04-27 13:50:00,106.2,37.6
2025-04-27 14:50:00,112.3,29.2
2025-04-27 15:50:00,114.3,24.7
2025-04-27 16:50:00,114.6,23.7
2025-04-27 17:50:00,106.3,22.6
2025-04-27 18:50:00,96.98,24.4
2025-04-27 19:50:00,91.76,25.4
2025-04-27 20:50:00,84.2,27.1
2025-04-27 21:50:00,78.44,29.3
2025-04-27 22:50:00,74.3,30.8
2025-04-27 23:50:00,71.24,32.1
2025-04-28 00:50:00,68.72,33.8
2025-04-28 01:50:00,66.74,35
2025-04-28 02:50:00,65.12,35.4
2025-04-28 03:50:00,63.5,36.5
2025-04-28 04:50:00,62.42,37.7
2025-04-28 05:50:00,61.52,38.2
2025-04-28 06:50:00,60.98,39.7
2025-04-28 07:50:00,60.08,38.9
2025-04-28 08:50:00,60.26,40.8
2025-04-28 09:50:00,61.88,40.5
2025-04-28 10:50:00,66.38,47.9
2025-04-28 11:50:00,81.32,41.9
2025-04-28 12:50:00,96.8,31.6
2025-04-28 13:50:00,109.2,29.6
2025-04-28 14:50:00,117.5,25
2025-04-28 15:50:00,120.2,21.2
2025-04-28 16:50:00,116.6,19.3
2025-04-28 17:50:00,106.7,19
2025-04-28 18:50:00,101.1,20.6
2025-04-28 19:50:00,93.74,22.2
2025-04-28 20:50:00,85.1,24.4
2025-04-28 21:50:00,78.62,27.1
2025-04-28 22:50:00,74.12,29.2
2025-04-28 23:50:00,70.34,31
2025-04-29 00:50:00,67.46,32.2
2025-04-29 01:50:00,64.94,33.5
2025-04-29 02:50:00,62.6,34.9
2025-04-29 03:50:00,60.44,36.2
2025-04-29 04:50:00,58.64,38
2025-04-29 05:50:00,57.02,39.6
2025-04-29 06:50:00,55.58,43.3
2025-04-29 07:50:00,55.04,42.8
2025-04-29 08:50:00,55.58,56.8
2025-04-29 09:50:00,58.28,45.5
2025-04-29 10:50:00,64.22,53.4
2025-04-29 11:50:00,80.96,45.7
2025-04-29 12:50:00,98.42,34.9
2025-04-29 13:50:00,111.9,31.3
2025-04-29 14:50:00,120.7,25.1
2025-04-29 15:50:00,123.1,22.5
2025-04-29 16:50:00,120.2,21.5
2025-04-29 17:50:00,109.9,22.3
2025-04-29 18:50:00,102.6,25.1
2025-04-29 19:50:00,93.74,28
2025-04-29 20:50:00,86.18,31.3
2025-04-29 21:50:00,81.32,34.3
2025-04-29 22:50:00,78.26,35.4
2025-04-29 23:50:00,75.56,37
2025-04-30 00:50:00,72.5,38.5
2025-04-30 01:50:00,69.8,39.6
2025-04-30 02:50:00,67.64,41.8
2025-04-30 03:50:00,65.84,42.9
2025-04-30 04:50:00,64.22,43.6
2025-04-30 05:50:00,62.78,45.5
2025-04-30 06:50:00,61.52,45.5
2025-04-30 07:50:00,61.16,46.3
